日期,日期區間(若為推算合併值),資料狀態,廠商,SKU,商品名稱,售價,銷售數量,退回數量,淨銷售數量,售額總計
2026-06-07,,每日明細,謙謙創藝,20251014,瞬間吸水軟式珪藻土防滑地墊-宇,690.0,2.0,0,2.0,1380.0
2026-06-07,,每日明細,謙謙創藝,20251015,瞬間吸水軟式珪藻土防滑地墊-粉,690.0,2.0,0,2.0,1380.0
2026-06-07,,每日明細,謙謙創藝,20251016,瞬間吸水軟式珪藻土防滑地墊-青,690.0,1.0,0,1.0,690.0
2026-06-07,,每日明細,金獎樂園,20251202001A,壓克力轉轉盤,199.0,2.0,0,2.0,398.0
2026-06-07,,每日明細,金獎樂園,20251202003A,壓克力吊飾(共8款),100.0,5.0,0,5.0,480.0
2026-06-07,,每日明細,金獎樂園,20251202004A,壓克力冰箱貼(共8款),100.0,13.0,0,13.0,1300.0
2026-06-07,,每日明細,謙謙創藝,2025136,一番賞抽獎,300.0,15.0,0,15.0,4500.0
2026-06-07,,每日明細,阿拉丁,20260118001,阿拉丁商品 - 好想兔十週年-印章,100.0,4.0,0,4.0,400.0
2026-06-07,,每日明細,阿拉丁,20260118002,阿拉丁商品 - 社畜人生-拼圖,100.0,7.0,0,7.0,700.0
2026-06-07,,每日明細,阿拉丁,20260118003,阿拉丁商品 - 好想兔十周年拍貼機,100.0,25.0,0,25.0,2500.0
2026-06-07,,每日明細,阿拉丁,20260118005,阿拉丁商品 - 社畜人生-鑰匙圈,80.0,1.0,0,1.0,80.0
2026-06-07,,每日明細,阿拉丁,20260118006,阿拉丁商品 - 好想兔十週年-徽章,70.0,3.0,0,3.0,210.0
2026-06-07,,每日明細,金獎樂園,2026013100016,兒童書包 - (灰黃款),299.0,2.0,0,2.0,598.0
2026-06-07,,每日明細,金獎樂園,2026013100023,兒童書包 - (灰色款),299.0,2.0,0,2.0,598.0
2026-06-07,,每日明細,謙謙創藝,4256525610001,好想兔的社畜人生-Ｌ型雙層資料夾(1包2入),69.0,7.0,0,7.0,483.0
2026-06-07,,每日明細,謙謙創藝,4256525610005,FOLDABLE BOTTLE 好想兔旅行折疊水瓶,290.0,1.0,0,1.0,290.0
2026-06-07,,每日明細,謙謙創藝,4256525610007,薪水入袋款-好想兔壓克力手機架,120.0,2.0,0,2.0,240.0
2026-06-07,,每日明細,謙謙創藝,4256525610011,為了生活-好想兔防水提袋 2L,299.0,1.0,0,1.0,299.0
2026-06-07,,每日明細,謙謙創藝,4256525610012,真冰涼-好想兔防水提袋 5L,399.0,2.0,0,2.0,798.0
2026-06-07,,每日明細,謙謙創藝,4256525610016,好想兔造型中筒襪-好想吃雞排款,190.0,1.0,0,1.0,190.0
2026-06-07,,每日明細,謙謙創藝,4256525610017,好想兔造型中筒襪-好想喝珍奶款,190.0,3.0,0,3.0,570.0
2026-06-07,,每日明細,謙謙創藝,4256525610018,甜如蜜-好想兔透明文具袋三套組(1組3入),190.0,1.0,0,1.0,190.0
2026-06-07,,每日明細,謙謙創藝,4256525610019,要吃什麼好呢？好想兔木質萬年曆,380.0,4.0,0,4.0,1520.0
2026-06-07,,每日明細,謙謙創藝,4256525610020,好想兔3D場景貼紙組-血汗辦公室,49.0,3.0,0,3.0,147.0
2026-06-07,,每日明細,謙謙創藝,4256525610021,好想兔3D場景貼紙組-瘋狂美容院,49.0,3.0,0,3.0,147.0
2026-06-07,,每日明細,謙謙創藝,4256525610022,好想兔3D場景貼紙組-社畜心理診所,49.0,2.0,0,2.0,98.0
2026-06-07,,每日明細,謙謙創藝,4256525610023,好想兔3D場景貼紙組-八卦熱炒店,49.0,4.0,0,4.0,196.0
2026-06-07,,每日明細,謙謙創藝,4256525610027,能屈能伸-好想兔磁吸彎曲掛勾(1組2入),380.0,3.0,0,3.0,1140.0
2026-06-07,,每日明細,謙謙創藝,4256525610028,好好吃好好喝-好想兔隔熱墊組(1組2入),390.0,5.0,0,5.0,1950.0
2026-06-07,,每日明細,謙謙創藝,4256525610034,好想兔辦公日常-分類磁鐵四件組,180.0,7.0,0,7.0,1260.0
2026-06-07,,每日明細,謙謙創藝,429506001,十週年紙袋(贈送),0.0,108.0,0,108.0,0.0
2026-06-07,,每日明細,謙謙創藝,429506060112,手機包膜服務,1480.0,3.0,0,3.0,4440.0
2026-06-07,,每日明細,甜蜜約定,42951015,PEM-449,19300.0,1.0,0,1.0,19300.0
2026-06-07,,每日明細,(無廠商-門票/現場服務類),429520260601,十週年特展-現場票券 - 全票,350.0,21.0,0,21.0,7350.0
2026-06-07,,每日明細,(無廠商-門票/現場服務類),429520260602,十週年特展-現場票券 - 雙人票,649.0,71.0,0,71.0,46079.0
2026-06-07,,每日明細,(無廠商-門票/現場服務類),429520260603,十週年特展-現場票券 - 學生票,249.0,20.0,0,20.0,4980.0
2026-06-07,,每日明細,(無廠商-門票/現場服務類),429520260604,十週年特展-現場票券 - 愛心票,0.0,12.0,0,12.0,0.0
2026-06-07,,每日明細,(無廠商-門票/現場服務類),429520260605,十週年特展-現場票券 - 陪同票,175.0,12.0,0,12.0,2100.0
2026-06-07,,每日明細,謙謙創藝,4295656901016,【十週年】懷舊帆布袋,299.0,6.0,0,6.0,1794.0
2026-06-07,,每日明細,謙謙創藝,42956569060702,短版T恤_想兔人生_深可可 - 2XL,890.0,1.0,0,1.0,890.0
2026-06-07,,每日明細,謙謙創藝,4295656907018,植絨盲盒公仔(單盒),300.0,4.0,0,4.0,1200.0
2026-06-07,,每日明細,謙謙創藝,4295656907032,好想兔財運飽開運鹽燈,599.0,1.0,0,1.0,599.0
2026-06-07,,每日明細,謙謙創藝,4295656912131,追雞排的路上-好想兔帆布提袋,290.0,2.0,0,2.0,580.0
2026-06-07,,每日明細,謙謙創藝,4295656924046,好想賺大錢-好想兔磁吸小夜燈,999.0,4.0,0,4.0,3996.0
2026-06-07,,每日明細,謙謙創藝,4295656924053,好想鎖住你-鈴鐺鑰匙圈好想兔款,199.0,16.0,0,16.0,3184.0
2026-06-07,,每日明細,謙謙創藝,4295656924060,好想鎖住你-鈴鐺鑰匙圈小賤狗款,199.0,4.0,0,4.0,796.0
2026-06-07,,每日明細,謙謙創藝,4295656924077,好想兔愛情兌換卷卡,199.0,6.0,0,6.0,1194.0
2026-06-07,,每日明細,謙謙創藝,4295656924138,好想兔結婚婚約套組,999.0,2.0,0,2.0,1998.0
2026-06-07,,每日明細,進豐,4295656925017,好想兔棒球衣 - XS,1880.0,1.0,0,1.0,1880.0
2026-06-07,,每日明細,謙謙創藝,4711035715314,好想兔搖頭公仔-祭典款,350.0,5.0,0,5.0,1750.0
2026-06-07,,每日明細,謙謙創藝,4711035715321,好想兔搖頭公仔-招財款,350.0,11.0,0,11.0,3850.0
2026-06-07,,每日明細,謙謙創藝,4711035715338,好想兔搖頭公仔-佛祖款,350.0,3.0,0,3.0,1050.0
2026-06-07,,每日明細,謙謙創藝,4711035715345,好想兔搖頭公仔-媽祖款,350.0,6.0,0,6.0,2100.0
2026-06-07,,每日明細,謙謙創藝,4711035715352,好想兔搖頭公仔-歡唱款,350.0,5.0,0,5.0,1750.0
2026-06-07,,每日明細,野村貿易,4711070000024,好想兔x達爾文聯名-毛寵柑仔店 - 芒果,180.0,1.0,0,1.0,180.0
2026-06-07,,每日明細,野村貿易,4711070000116,好想兔x達爾文聯名倉鼠全日食 - 水果大餐,499.0,1.0,0,1.0,499.0
2026-06-07,,每日明細,極程,4711508950136,機車公仔第二彈(單抽) - 單盒X1,450.0,31.0,0,31.0,13950.0
2026-06-07,,每日明細,進豐,4711527845260,隨身冷水瓶-糖果,350.0,1.0,0,1.0,350.0
2026-06-07,,每日明細,進豐,4711527845277,隨身冷水瓶-FIGHTING,350.0,1.0,0,1.0,350.0
2026-06-07,,每日明細,進豐,4711527845284,隨身冷水瓶-衝鴨,350.0,1.0,0,1.0,350.0
2026-06-07,,每日明細,進豐,4711527845291,流沙杯墊-粉紅海,299.0,2.0,0,2.0,598.0
2026-06-07,,每日明細,進豐,4711527845307,流沙杯墊-涼一夏,299.0,2.0,0,2.0,598.0
2026-06-07,,每日明細,進豐,4711527845314,流沙杯墊-太空漫遊,299.0,1.0,0,1.0,299.0
2026-06-07,,每日明細,進豐,4711527845321,方形折鏡-愛你,199.0,3.0,0,3.0,597.0
2026-06-07,,每日明細,進豐,4711527845338,方形折鏡-珍奶,199.0,1.0,0,1.0,199.0
2026-06-07,,每日明細,進豐,4711527845864,方形折鏡-歡樂,199.0,2.0,0,2.0,398.0
2026-06-07,,每日明細,進豐,4711527845901,好想兔圓型木杯墊-愛心,290.0,2.0,0,2.0,580.0
2026-06-07,,每日明細,進豐,4711527845918,好想兔方型木杯墊-珍奶,290.0,4.0,0,4.0,1160.0
2026-06-07,,每日明細,進豐,4711527845925,好想兔圓型木盤-心滿意足,490.0,2.0,0,2.0,980.0
2026-06-07,,每日明細,進豐,4711527845932,好想兔方型木盤-有我的份嗎？！,490.0,1.0,0,1.0,490.0
2026-06-07,,每日明細,謙謙創藝,4712025010082,好想兔泡麵碗,449.0,2.0,0,2.0,898.0
2026-06-07,,每日明細,青青文具,4712692014468,壓克力造型鑰匙圈(嗡嗡嗡),100.0,2.0,0,2.0,200.0
2026-06-07,,每日明細,青青文具,4712692015861,壓克力造型鑰匙圈(大腸包小腸),100.0,2.0,0,2.0,200.0
2026-06-07,,每日明細,青青文具,4712692018121,皮革卡套鑰匙圈(吹涼涼),90.0,1.0,0,1.0,90.0
2026-06-07,,每日明細,青青文具,4712692018138,皮革卡套鑰匙圈(西瓜冰棒),90.0,3.0,0,3.0,270.0
2026-06-07,,每日明細,青青文具,4712692018169,門禁卡套鑰匙圈(享受一下),129.0,1.0,0,1.0,129.0
2026-06-07,,每日明細,青青文具,4712692018176,門禁卡套鑰匙圈(清涼一下),129.0,1.0,0,1.0,103.0
2026-06-07,,每日明細,青青文具,4712692018312,壓克力造型鑰匙圈(面具),100.0,2.0,0,2.0,200.0
2026-06-07,,每日明細,青青文具,4712692018329,壓克力造型鑰匙圈(電話),100.0,1.0,0,1.0,100.0
2026-06-07,,每日明細,青青文具,4712692074059,站立型便利貼(衝浪),40.0,1.0,0,1.0,40.0
2026-06-07,,每日明細,青青文具,4712692074073,站立型便利貼(芒果冰),40.0,1.0,0,1.0,40.0
2026-06-07,,每日明細,青青文具,4712692074141,掛示牌(OPEN),280.0,1.0,0,1.0,280.0
2026-06-07,,每日明細,青青文具,4712692075025,壓克力夾子(急件),50.0,3.0,0,3.0,150.0
2026-06-07,,每日明細,青青文具,4712692075032,壓克力夾子(夾小人),50.0,2.0,0,2.0,100.0
2026-06-07,,每日明細,青青文具,4712692075049,壓克力夾子(帶薪拉屎),50.0,2.0,0,2.0,100.0
2026-06-07,,每日明細,青青文具,4712692075056,壓克力夾子(給錢辦事),50.0,4.0,0,4.0,200.0
2026-06-07,,每日明細,青青文具,4712692089183,斬型萬用卡(心動),30.0,1.0,0,1.0,30.0
2026-06-07,,每日明細,青青文具,4712692089190,斬型萬用卡(瘦星),30.0,1.0,0,1.0,30.0
2026-06-07,,每日明細,青青文具,4712692089220,斬型萬用卡(大日子),30.0,1.0,0,1.0,30.0
2026-06-07,,每日明細,青青文具,4712692157912,橫式皮革證件套(獨角獸),120.0,2.0,0,2.0,240.0
2026-06-07,,每日明細,青青文具,4712692157929,橫式皮革證件套(衝浪),120.0,3.0,0,3.0,360.0
2026-06-07,,每日明細,青青文具,4712692216398,造形滑鼠墊(獨角獸),150.0,1.0,0,1.0,150.0
2026-06-07,,每日明細,青青文具,4712692241109,行李箱束帶,149.0,7.0,0,7.0,1013.0
2026-06-07,,每日明細,青青文具,4712692279980,防水裝飾貼紙(心塞塞),25.0,1.0,0,1.0,25.0
2026-06-07,,每日明細,青青文具,4712692302145,萬用收納卡夾(Happytime),95.0,2.0,0,2.0,190.0
2026-06-07,,每日明細,青青文具,4712692302152,萬用收納卡夾(Luckyday),95.0,1.0,0,1.0,95.0
2026-06-07,,每日明細,青青文具,4712692302169,萬用收納卡夾(Traveltime),95.0,3.0,0,3.0,285.0
2026-06-07,,每日明細,青青文具,4712692302176,萬用收納卡夾(Bubbletea),95.0,2.0,0,2.0,190.0
2026-06-07,,每日明細,青青文具,4712692413087,防水裝飾貼紙(沒問題),25.0,1.0,0,1.0,25.0
2026-06-07,,每日明細,青青文具,4712692413797,防水裝飾貼紙(小木馬),25.0,4.0,0,4.0,100.0
2026-06-07,,每日明細,青青文具,4712692413803,防水裝飾貼紙(蹲一下),25.0,3.0,0,3.0,75.0
2026-06-07,,每日明細,青青文具,4712692413810,防水裝飾貼紙(好開心),25.0,3.0,0,3.0,75.0
2026-06-07,,每日明細,青青文具,4712692413834,防水裝飾貼紙(吹吹風),25.0,4.0,0,4.0,100.0
2026-06-07,,每日明細,青青文具,4712692413841,防水裝飾貼紙(佛祖兔),25.0,1.0,0,1.0,25.0
2026-06-07,,每日明細,青青文具,4712692414596,防水裝飾貼紙(最愛西瓜),25.0,1.0,0,1.0,25.0
2026-06-07,,每日明細,青青文具,4712692414626,防水裝飾貼紙(小鴨泳圈),25.0,2.0,0,2.0,50.0
2026-06-07,,每日明細,青青文具,4712692414640,防水裝飾貼紙(獨角獸),25.0,6.0,0,6.0,150.0
2026-06-07,,每日明細,青青文具,4712692414664,防水裝飾貼紙(享受一下),25.0,2.0,0,2.0,50.0
2026-06-07,,每日明細,青青文具,4712692416279,防水裝飾貼紙(鳳梨酥),25.0,3.0,0,3.0,75.0
2026-06-07,,每日明細,青青文具,4712692416286,防水裝飾貼紙(福爾摩兔),25.0,2.0,0,2.0,50.0
2026-06-07,,每日明細,青青文具,4712692416293,防水裝飾貼紙(泰國兔),25.0,1.0,0,1.0,25.0
2026-06-07,,每日明細,青青文具,4712692416309,防水裝飾貼紙(無尾熊),25.0,5.0,0,5.0,125.0
2026-06-07,,每日明細,青青文具,4712692416316,防水裝飾貼紙(富士山),25.0,2.0,0,2.0,50.0
2026-06-07,,每日明細,青青文具,4712692416323,防水裝飾貼紙(越南兔),25.0,1.0,0,1.0,25.0
2026-06-07,,每日明細,青青文具,4712692417696,防水裝飾貼紙(迪斯可兔),25.0,5.0,0,5.0,125.0
2026-06-07,,每日明細,青青文具,4712692417726,防水裝飾貼紙(啤酒兔),25.0,1.0,0,1.0,25.0
2026-06-07,,每日明細,青青文具,4712692417733,防水裝飾貼紙(比莉兔),25.0,1.0,0,1.0,25.0
2026-06-07,,每日明細,青青文具,4712692424366,棉布書袋(清涼一下),176.0,1.0,0,1.0,176.0
2026-06-07,,每日明細,青青文具,4712692424410,水壺提袋(金魚),145.0,1.0,0,1.0,145.0
2026-06-07,,每日明細,青青文具,4712692424427,水壺提袋(鯛魚燒),145.0,3.0,0,3.0,435.0
2026-06-07,,每日明細,青青文具,4712692426056,好想兔飲料杯套(韓國兔),120.0,2.0,0,2.0,240.0
2026-06-07,,每日明細,青青文具,4712692426063,好想兔飲料杯套(無尾熊),120.0,1.0,0,1.0,120.0
2026-06-07,,每日明細,青青文具,4712692426117,好想兔皮革彈片收納袋(韓國兔),99.0,2.0,0,2.0,198.0
2026-06-07,,每日明細,青青文具,4712692426124,好想兔皮革彈片收納袋(旅行時間),99.0,1.0,0,1.0,99.0
2026-06-07,,每日明細,青青文具,4712692426131,好想兔皮革彈片收納袋(福爾摩兔),99.0,1.0,0,1.0,99.0
2026-06-07,,每日明細,青青文具,4712692426148,好想兔皮革彈片收納袋(吃雞排),99.0,2.0,0,2.0,198.0
2026-06-07,,每日明細,青青文具,4712692432378,創意磁鐵(水果茶),65.0,2.0,0,2.0,130.0
2026-06-07,,每日明細,青青文具,4712692432385,創意磁鐵(清涼一下),65.0,2.0,0,2.0,130.0
2026-06-07,,每日明細,青青文具,4712692432408,創意磁鐵(小鴨泳圈),65.0,2.0,0,2.0,130.0
2026-06-07,,每日明細,青青文具,4712692432415,創意磁鐵(潛水兔),65.0,1.0,0,1.0,65.0
2026-06-07,,每日明細,青青文具,4712692433467,好想兔創意磁鐵(韓國兔),65.0,1.0,0,1.0,65.0
2026-06-07,,每日明細,青青文具,4712692433481,好想兔創意磁鐵(無尾熊),65.0,2.0,0,2.0,130.0
2026-06-07,,每日明細,青青文具,4712692433498,好想兔創意磁鐵(福爾摩兔),65.0,1.0,0,1.0,65.0
2026-06-07,,每日明細,青青文具,4712692434594,創意磁鐵(今日事今日畢),65.0,1.0,0,1.0,65.0
2026-06-07,,每日明細,青青文具,4712692434600,創意磁鐵(喝一杯),65.0,1.0,0,1.0,65.0
2026-06-07,,每日明細,青青文具,4712692434617,創意磁鐵(我很好養),65.0,1.0,0,1.0,65.0
2026-06-07,,每日明細,青青文具,4712692447938,環保摺疊購物袋(衝浪),129.0,1.0,0,1.0,129.0
2026-06-07,,每日明細,青青文具,4712692447945,環保摺疊購物袋(潛水),129.0,4.0,0,4.0,516.0
2026-06-07,,每日明細,青青文具,4712692461385,好想兔趣味轉盤吊飾(水果茶),99.0,4.0,0,4.0,396.0
2026-06-07,,每日明細,青青文具,4712692463709,環保摺疊購物袋,129.0,3.0,0,3.0,387.0
2026-06-07,,每日明細,青青文具,4712692466458,皮革面紙套(旅行時間),119.0,1.0,0,1.0,119.0
2026-06-07,,每日明細,青青文具,4712692466465,皮革面紙套(愉快一天),119.0,1.0,0,1.0,119.0
2026-06-07,,每日明細,青青文具,4712692466755,好想兔木漿海綿(奶油),49.0,1.0,0,1.0,49.0
2026-06-07,,每日明細,青青文具,4712692470455,壓克力吊飾(原味),60.0,2.0,0,2.0,120.0
2026-06-07,,每日明細,青青文具,4712692470462,壓克力吊飾(巧克力),60.0,1.0,0,1.0,58.0
2026-06-07,,每日明細,青青文具,4712692470493,壓克力吊飾(奶油),60.0,1.0,0,1.0,60.0
2026-06-07,,每日明細,青青文具,4712692470516,壓克力吊飾(阿珍),60.0,3.0,0,3.0,180.0
2026-06-07,,每日明細,青青文具,4712692470523,壓克力吊飾(咖啡),60.0,3.0,0,3.0,178.0
2026-06-07,,每日明細,青青文具,4712692470530,壓克力吊飾(冰淇淋),60.0,5.0,0,5.0,298.0
2026-06-07,,每日明細,青青文具,4712692470547,壓克力吊飾(棒棒糖),60.0,1.0,0,1.0,58.0
2026-06-07,,每日明細,青青文具,4712692470554,壓克力吊飾(糖果),60.0,2.0,0,2.0,120.0
2026-06-07,,每日明細,青青文具,4712692471261,夜光停車號碼牌(大聲公),185.0,2.0,0,2.0,370.0
2026-06-07,,每日明細,青青文具,4712692471278,夜光停車號碼牌(拜託啦),185.0,1.0,0,1.0,185.0
2026-06-07,,每日明細,青青文具,4712692471858,金屬吊飾(功德+1),120.0,1.0,0,1.0,120.0
2026-06-07,,每日明細,青青文具,4712692471872,金屬吊飾(我很好養),120.0,5.0,0,5.0,600.0
2026-06-07,,每日明細,青青文具,4712692471889,圓形胸章(私人物品),50.0,2.0,0,2.0,100.0
2026-06-07,,每日明細,青青文具,4712692471896,圓形胸章(想發財),50.0,1.0,0,1.0,50.0
2026-06-07,,每日明細,青青文具,4712692471902,圓形胸章(馬上下班),50.0,1.0,0,1.0,50.0
2026-06-07,,每日明細,青青文具,4712692480393,壓克力旋轉易拉扣(吃吃吃!),100.0,3.0,0,3.0,300.0
2026-06-07,,每日明細,青青文具,4712692480409,壓克力旋轉易拉扣(喂喂喂!),100.0,1.0,0,1.0,100.0
2026-06-07,,每日明細,素顏之本,4716820493255,左手香皂,125.0,1.0,0,1.0,125.0
2026-06-07,,每日明細,素顏之本,4716820493286,馬油皂,125.0,1.0,0,1.0,125.0
2026-06-07,,每日明細,素顏之本,4716820493293,玫瑰皂,125.0,2.0,0,2.0,250.0
2026-06-07,,每日明細,素顏之本,4716820494108,野薑花皂,125.0,1.0,0,1.0,125.0
2026-06-07,,每日明細,素顏之本,4716820494252,薰衣草皂,125.0,1.0,0,1.0,125.0
2026-06-07,,每日明細,素顏之本,4716820494771,檜木皂,125.0,2.0,0,2.0,250.0
2026-06-07,,每日明細,素顏之本,4716820496485,桃花皂,125.0,1.0,0,1.0,125.0
2026-06-07,,每日明細,素顏之本,4716820496492,蝴蝶蘭皂,125.0,1.0,0,1.0,125.0
2026-06-07,,每日明細,素顏之本,4716820496706,金富桂皂,125.0,2.0,0,2.0,250.0
2026-06-07,,每日明細,謙謙創藝,9427260300038,麻將套組_好想發發發,2980.0,10.0,0,10.0,29800.0
2026-06-07,,每日明細,謙謙創藝,9427260300083,安全帶護套 - 好想兔款,349.0,39.0,0,39.0,11752.0
2026-06-07,,每日明細,謙謙創藝,9427260300090,安全帶護套 - 小賤狗款,349.0,18.0,0,18.0,5432.0
2026-06-07,,每日明細,謙謙創藝,9427260300106,擦手巾_好想兔款,399.0,9.0,0,9.0,3591.0
2026-06-07,,每日明細,謙謙創藝,9427260300113,絨毛票卡夾_好想兔款,299.0,6.0,0,6.0,1785.0
2026-06-07,,每日明細,謙謙創藝,9427260300120,【十週年】絨毛娃娃吊飾_心情想兔_中盒,2100.0,6.0,0,6.0,12600.0
2026-06-07,,每日明細,謙謙創藝,9427260300137,【十週年】絨毛娃娃吊飾_心情想兔_單盒,350.0,42.0,0,42.0,14534.0
2026-06-07,,每日明細,謙謙創藝,9427260300151,【十週年】金屬徽章_懷舊系列 - 想兔茄芷袋,150.0,8.0,1,7.0,1050.0
2026-06-07,,每日明細,謙謙創藝,9427260400011,【十週年】金屬徽章_懷舊系列 - 想兔椅子,150.0,11.0,0,11.0,1650.0
2026-06-07,,每日明細,謙謙創藝,9427260400028,【十週年】金屬徽章_懷舊系列 - 想兔風扇,150.0,5.0,0,5.0,750.0
2026-06-07,,每日明細,謙謙創藝,9427260400035,【十週年】金屬徽章_懷舊系列 - 想兔藍白拖,150.0,5.0,0,5.0,750.0
2026-06-07,,每日明細,謙謙創藝,9427260400042,【十週年】金屬徽章_懷舊系列 - 想兔電鍋,150.0,9.0,0,9.0,1320.0
2026-06-07,,每日明細,謙謙創藝,9427260400059,【十週年】金屬徽章_懷舊系列 - 想兔撲滿,150.0,5.0,0,5.0,750.0
2026-06-07,,每日明細,謙謙創藝,9427260400066,【十週年】金屬徽章_懷舊系列 - 想兔浴缸,150.0,3.0,0,3.0,450.0
2026-06-07,,每日明細,謙謙創藝,9427260400103,【十週年】盲盒公仔_好想與你憶當年_中盒,1800.0,6.0,0,6.0,10800.0
2026-06-07,,每日明細,謙謙創藝,9427260400141,手機掛繩套組_懷舊款,0.0,108.0,0,108.0,0.0
2026-06-07,,每日明細,謙謙創藝,9427260400165,小燈箱_鹽酥雞店,199.0,26.0,0,26.0,5174.0
2026-06-07,,每日明細,謙謙創藝,9427260400271,復古小卡包 - 愛睡想兔,99.0,7.0,0,7.0,685.0
2026-06-07,,每日明細,謙謙創藝,9427260400288,復古小卡包 - 出遊趣,99.0,12.0,0,12.0,1178.0
2026-06-07,,每日明細,謙謙創藝,9427260400295,擋泥板 - 太近我會心動,399.0,13.0,0,13.0,5187.0
2026-06-07,,每日明細,謙謙創藝,9427260400301,擋泥板 - 你還要跟著我騎多久?,399.0,9.0,0,9.0,3591.0
2026-06-07,,每日明細,謙謙創藝,9427260400318,擋泥板 - 追尾必嫁,399.0,2.0,0,2.0,798.0
2026-06-07,,每日明細,謙謙創藝,9427260500018,壓克力磁吸寫字板_好想告訴你,0.0,35.0,0,35.0,0.0
2026-06-07,,每日明細,謙謙創藝,9427260500025,帆布袋_好想狂歡(滿額贈),0.0,68.0,0,68.0,0.0
2026-06-07,,每日明細,謙謙創藝,9427260600015,短版T恤_今天的我沒有極限_黑色 - S,890.0,1.0,0,1.0,890.0
